x,y,strain_value
230.57957393483707,-518.05,-0.0005947649958571497
233.0858395989975,-518.05,-0.0006181679969879225
235.5921052631578,-518.05,-0.0006701706892265027
238.09837092731823,-518.05,-0.0007221733814650853
240.60463659147865,-518.05,-0.0007357140505971404
243.11090225563908,-518.05,-0.0006583538710412669
245.6171679197995,-518.05,-0.0006213936948595057
248.1234335839598,-518.05,-0.0006241688718980851
250.62969924812023,-518.05,-0.0006246636312793464
253.13596491228066,-518.05,-0.0006206351536611445
255.64223057644108,-518.05,-0.0006166066760429427
258.1484962406015,-518.05,-0.0006253019659641817
260.6547619047618,-518.05,-0.000654097120549146
263.16102756892224,-518.05,-0.0006828922751341117
265.66729323308266,-518.05,-0.0007017501428484844
268.1735588972431,-518.05,-0.0006924927270719199
270.6798245614035,-518.05,-0.0006569895400915436
273.1860902255638,-518.05,-0.000607365067746788
275.69235588972424,-518.05,-0.0006212962458925944
278.19862155388466,-518.05,-0.0006352274240384007
280.7048872180451,-518.05,-0.0006338533283432403
283.2111528822055,-518.05,-0.0006114599899061871
285.7174185463658,-518.05,-0.0005890666514691351
288.22368421052624,-518.05,-0.0006099485567725862
290.72994987468667,-518.05,-0.0006352363532030178
293.2362155388471,-518.05,-0.0006420990984723307
