x,y,strain_value
-50.12218045112786,-518.05,-1.5809080560495477e-05
-47.61591478696744,-518.05,-3.9271711360829966e-05
-45.10964912280707,-518.05,-6.273434216116384e-05
-42.60338345864665,-518.05,-8.091316348270798e-05
-40.09711779448622,-518.05,-8.896789991753599e-05
-37.59085213032586,-518.05,-9.702263635236369e-05
-35.08458646616543,-518.05,-0.00010507737278719183
-32.57832080200507,-518.05,-9.425786944363592e-05
-30.072055137844643,-518.05,-8.243322907046929e-05
-27.56578947368422,-518.05,-7.060858869730263e-05
-25.059523809523853,-518.05,-9.098408564051011e-05
-22.55325814536343,-518.05,-0.00011460872285454433
