x,y,strain_value
-235.5858395989975,-515.5437343358395,-0.0007125554069515744
-233.07957393483713,-515.5437343358395,-0.0006660504782167127
-230.5733082706767,-515.5437343358395,-0.0005858481829621196
-228.06704260651628,-515.5437343358395,-0.0005988677678062805
-225.56077694235591,-515.5437343358395,-0.0007883169385935399
-223.0545112781955,-515.5437343358395,-0.0006608994585544438
-220.54824561403512,-515.5437343358395,-0.0006806633155060702
-218.0419799498747,-515.5437343358395,-0.0007335634817706055
-215.53571428571428,-515.5437343358395,-0.0007578284962110582
-213.0294486215539,-515.5437343358395,-0.0008035735699061323
-210.5231829573935,-515.5437343358395,-0.0006200805806183058
-208.01691729323312,-515.5437343358395,-0.0004017877578694226
-205.5106516290727,-515.5437343358395,-0.0006154918661108527
-203.00438596491227,-515.5437343358395,-0.0007936627662379993
-200.4981203007519,-515.5437343358395,-0.0007810632019262575
-197.99185463659148,-515.5437343358395,-0.0001526199966329592
-195.48558897243112,-515.5437343358395,-0.0008150424506569398
-192.9793233082707,-515.5437343358395,-0.0008011255461914539
-190.47305764411027,-515.5437343358395,-0.0007458928028036226
-187.9667919799499,-515.5437343358395,-0.0007257675708792093
-185.46052631578948,-515.5437343358395,-0.0007337034227926669
-182.9542606516291,-515.5437343358395,-0.0006931058894530512
-180.4479949874687,-515.5437343358395,-0.0007021768780199543
-177.94172932330827,-515.5437343358395,-0.0007464541881735934
-175.4354636591479,-515.5437343358395,-0.0007119547898541981
-172.92919799498748,-515.5437343358395,-0.0006858484086129032
-170.4229323308271,-515.5437343358395,-0.000558580434778184
-167.91666666666669,-515.5437343358395,-0.0007194418485376128
-165.41040100250626,-515.5437343358395,-0.00055885588983146
-162.9041353383459,-515.5437343358395,-0.000652488744472951
-160.39786967418547,-515.5437343358395,-0.0008340142715544326
-157.8916040100251,-515.5437343358395,-0.0007123555965443963
-155.38533834586468,-515.5437343358395,-0.0006960717475096681
-152.87907268170426,-515.5437343358395,-0.0006758583609255685
-150.3728070175439,-515.5437343358395,-0.0007210884525189658
-147.86654135338347,-515.5437343358395,-0.0007633014638259311
-145.3602756892231,-515.5437343358395,-0.0006216700017012755
-142.85401002506268,-515.5437343358395,-0.0006471895744775008
-140.34774436090225,-515.5437343358395,-0.0007387547549434015
